Tarih;SKU;Ürün;Kategori;Adet;Birim Fiyat;Ciro;Maliyet;İskonto;İade;Kanal;Müşteri No
2026-03-22;AKS-003;Aksesuar 3;Aksesuar;2;105,00;205,10;94,50;4,90;Hayır;Pazaryeri;MUS-0332
2026-03-22;GIY-003;Giyim Ürünü 3;Giyim;2;454,00;841,89;499,40;66,11;Hayır;Web;MUS-0232
2026-03-22;ELK-003;Elektronik 3;Elektronik;1;3602,00;3435,32;2881,60;166,68;Hayır;Web;MUS-0304
2026-03-22;ELK-002;Elektronik 2;Elektronik;1;3634,00;3585,36;2907,20;48,64;Hayır;Mağaza;MUS-0225
2026-03-22;GIY-005;Giyim Ürünü 5;Giyim;1;510,00;477,46;280,50;32,54;Hayır;Pazaryeri;MUS-0001
2026-03-22;GIY-002;Giyim Ürünü 2;Giyim;2;586,00;1089,14;644,60;82,86;Hayır;Web;MUS-0053
2026-03-22;GIY-004;Giyim Ürünü 4;Giyim;3;243,00;686,55;400,95;42,45;Hayır;Web;MUS-0287
2026-03-22;EVT-005;Ev Tekstili 5;Ev Tekstili;1;760,00;757,00;380,00;3,00;Hayır;Pazaryeri;MUS-0062
2026-03-22;GIY-002;Giyim Ürünü 2;Giyim;3;636,00;1832,35;1049,40;75,65;Hayır;Mağaza;MUS-0090
2026-03-22;EVT-002;Ev Tekstili 2;Ev Tekstili;1;346,00;340,71;173,00;5,29;Hayır;Web;MUS-0071
2026-03-22;GIY-002;Giyim Ürünü 2;Giyim;3;640,00;1919,59;1056,00;0,41;Hayır;Pazaryeri;MUS-0348
2026-03-22;AYK-003;Ayakkabı 3;Ayakkabı;3;1388,00;4042,36;2498,40;121,64;Hayır;Web;MUS-0273
2026-03-22;AYK-003;Ayakkabı 3;Ayakkabı;1;1178,00;1091,97;706,80;86,03;Hayır;Mağaza;MUS-0342
2026-03-23;GIY-005;Giyim Ürünü 5;Giyim;1;346,00;331,41;190,30;14,59;Hayır;Web;MUS-0127
2026-03-23;GIY-001;Giyim Ürünü 1;Giyim;3;343,00;980,77;565,95;48,23;Hayır;Web;MUS-0207
2026-03-23;AKS-003;Aksesuar 3;Aksesuar;1;119,00;112,85;53,55;6,15;Hayır;Web;MUS-0181
2026-03-23;GIY-003;Giyim Ürünü 3;Giyim;1;640,00;590,59;352,00;49,41;Hayır;Pazaryeri;MUS-0310
2026-03-23;GIY-003;Giyim Ürünü 3;Giyim;1;522,00;509,43;287,10;12,57;Hayır;Mağaza;MUS-0164
2026-03-23;GIY-001;Giyim Ürünü 1;Giyim;1;248,00;237,48;136,40;10,52;Hayır;Mağaza;MUS-0132
2026-03-23;AKS-003;Aksesuar 3;Aksesuar;1;325,00;318,75;146,25;6,25;Hayır;Mağaza;MUS-0343
2026-03-23;EVT-001;Ev Tekstili 1;Ev Tekstili;2;574,00;1144,87;574,00;3,13;Hayır;Mağaza;MUS-0112
2026-03-23;GIY-004;Giyim Ürünü 4;Giyim;1;194,00;192,60;106,70;1,40;Hayır;Mağaza;MUS-0083
2026-03-23;AKS-001;Aksesuar 1;Aksesuar;1;78,00;76,35;35,10;1,65;Hayır;Web;MUS-0051
2026-03-23;ELK-003;Elektronik 3;Elektronik;3;4083,00;11870,91;9799,20;378,09;Hayır;Web;MUS-0333
2026-03-23;GIY-004;Giyim Ürünü 4;Giyim;1;389,00;375,93;213,95;13,07;Hayır;Mağaza;MUS-0064
2026-03-23;ELK-002;Elektronik 2;Elektronik;2;3409,00;6607,83;5454,40;210,17;Hayır;Pazaryeri;MUS-0012
2026-03-23;EVT-001;Ev Tekstili 1;Ev Tekstili;1;774,00;733,82;387,00;40,18;Hayır;Web;MUS-0001
2026-03-23;AKS-002;Aksesuar 2;Aksesuar;2;307,00;580,56;276,30;33,44;Hayır;Mağaza;MUS-0333
2026-03-23;AKS-003;Aksesuar 3;Aksesuar;1;331,00;318,47;148,95;12,53;Hayır;Web;MUS-0196
2026-03-23;AKS-005;Aksesuar 5;Aksesuar;3;257,00;726,34;346,95;44,66;Hayır;Pazaryeri;MUS-0312
2026-03-23;EVT-001;Ev Tekstili 1;Ev Tekstili;1;285,00;269,34;142,50;15,66;Hayır;Mağaza;MUS-0119
2026-03-23;AKS-003;Aksesuar 3;Aksesuar;3;282,00;824,72;380,70;21,28;Hayır;Mağaza;MUS-0243
2026-03-23;GIY-001;Giyim Ürünü 1;Giyim;3;372,00;1090,04;613,80;25,96;Hayır;Web;MUS-0104
2026-03-23;ELK-005;Elektronik 5;Elektronik;3;2235,00;6696,32;5364,00;8,68;Hayır;Pazaryeri;MUS-0075
2026-03-24;ELK-001;Elektronik 1;Elektronik;3;2157,00;6237,18;5176,80;233,82;Hayır;Mağaza;MUS-0134
2026-03-24;AKS-004;Aksesuar 4;Aksesuar;1;85,00;78,95;38,25;6,05;Hayır;Mağaza;MUS-0290
2026-03-24;AYK-003;Ayakkabı 3;Ayakkabı;2;505,00;972,38;606,00;37,62;Hayır;Pazaryeri;MUS-0035
2026-03-24;EVT-002;Ev Tekstili 2;Ev Tekstili;3;189,00;554,32;283,50;12,68;Hayır;Mağaza;MUS-0125
2026-03-24;AKS-005;Aksesuar 5;Aksesuar;3;125,00;370,73;168,75;4,27;Hayır;Pazaryeri;MUS-0074
2026-03-24;EVT-005;Ev Tekstili 5;Ev Tekstili;1;364,00;357,82;182,00;6,18;Hayır;Pazaryeri;MUS-0034
2026-03-24;GIY-003;Giyim Ürünü 3;Giyim;2;476,00;934,79;523,60;17,21;Hayır;Pazaryeri;MUS-0247
2026-03-24;AYK-005;Ayakkabı 5;Ayakkabı;1;746,00;713,40;447,60;32,60;Hayır;Pazaryeri;MUS-0200
2026-03-24;GIY-002;Giyim Ürünü 2;Giyim;3;470,00;1403,43;775,50;6,57;Hayır;Mağaza;MUS-0093
2026-03-24;EVT-004;Ev Tekstili 4;Ev Tekstili;2;899,00;1689,49;899,00;108,51;Hayır;Mağaza;MUS-0018
2026-03-24;AYK-002;Ayakkabı 2;Ayakkabı;2;909,00;1684,13;1090,80;133,87;Hayır;Web;MUS-0051
2026-03-24;ELK-005;Elektronik 5;Elektronik;2;5240,00;10415,97;8384,00;64,03;Hayır;Mağaza;MUS-0068
2026-03-24;EVT-005;Ev Tekstili 5;Ev Tekstili;2;892,00;1732,86;892,00;51,14;Hayır;Web;MUS-0105
2026-03-24;GIY-002;Giyim Ürünü 2;Giyim;3;317,00;945,04;523,05;5,96;Hayır;Web;MUS-0101
2026-03-24;GIY-001;Giyim Ürünü 1;Giyim;2;470,00;917,64;517,00;22,36;Hayır;Mağaza;MUS-0096
2026-03-24;EVT-003;Ev Tekstili 3;Ev Tekstili;3;530,00;1494,62;795,00;95,38;Hayır;Mağaza;MUS-0058
2026-03-24;GIY-002;Giyim Ürünü 2;Giyim;3;595,00;1740,42;981,75;44,58;Hayır;Mağaza;MUS-0272
2026-03-24;GIY-005;Giyim Ürünü 5;Giyim;3;426,00;1238,39;702,90;39,61;Hayır;Web;MUS-0123
2026-03-24;AKS-004;Aksesuar 4;Aksesuar;1;297,00;278,57;133,65;18,43;Hayır;Web;MUS-0248
2026-03-24;GIY-004;Giyim Ürünü 4;Giyim;3;664,00;1854,70;1095,60;137,30;Hayır;Pazaryeri;MUS-0259
2026-03-24;GIY-004;Giyim Ürünü 4;Giyim;2;497,00;966,27;546,70;27,73;Hayır;Pazaryeri;MUS-0283
2026-03-24;AYK-003;Ayakkabı 3;Ayakkabı;2;670,00;1332,54;804,00;7,46;Hayır;Web;MUS-0076
2026-03-24;AKS-001;Aksesuar 1;Aksesuar;3;64,00;183,92;86,40;8,08;Hayır;Pazaryeri;MUS-0141
2026-03-24;AKS-001;Aksesuar 1;Aksesuar;2;273,00;531,32;245,70;14,68;Hayır;Pazaryeri;MUS-0211
2026-03-24;GIY-004;Giyim Ürünü 4;Giyim;3;513,00;1509,60;846,45;29,40;Hayır;Web;MUS-0089
2026-03-25;EVT-003;Ev Tekstili 3;Ev Tekstili;3;760,00;2156,79;1140,00;123,21;Hayır;Web;MUS-0252
2026-03-25;GIY-005;Giyim Ürünü 5;Giyim;3;199,00;571,66;328,35;25,34;Hayır;Pazaryeri;MUS-0033
2026-03-25;AKS-001;Aksesuar 1;Aksesuar;1;346,00;319,38;155,70;26,62;Hayır;Pazaryeri;MUS-0079
2026-03-25;EVT-001;Ev Tekstili 1;Ev Tekstili;3;681,00;2022,96;1021,50;20,04;Hayır;Mağaza;MUS-0223
2026-03-25;EVT-004;Ev Tekstili 4;Ev Tekstili;1;703,00;665,38;351,50;37,62;Hayır;Mağaza;MUS-0016
2026-03-25;ELK-002;Elektronik 2;Elektronik;1;1812,00;1776,21;1449,60;35,79;Hayır;Pazaryeri;MUS-0128
2026-03-25;EVT-004;Ev Tekstili 4;Ev Tekstili;2;551,00;1038,82;551,00;63,18;Hayır;Mağaza;MUS-0215
2026-03-25;GIY-001;Giyim Ürünü 1;Giyim;1;301,00;282,37;165,55;18,63;Hayır;Pazaryeri;MUS-0344
2026-03-25;AYK-003;Ayakkabı 3;Ayakkabı;1;1186,00;1143,09;711,60;42,91;Hayır;Pazaryeri;MUS-0106
2026-03-25;AYK-005;Ayakkabı 5;Ayakkabı;2;812,00;1595,70;974,40;28,30;Hayır;Mağaza;MUS-0087
2026-03-25;ELK-002;Elektronik 2;Elektronik;1;1914,00;1870,21;1531,20;43,79;Hayır;Pazaryeri;MUS-0026
2026-03-25;GIY-002;Giyim Ürünü 2;Giyim;3;247,00;697,09;407,55;43,91;Hayır;Mağaza;MUS-0086
2026-03-25;EVT-002;Ev Tekstili 2;Ev Tekstili;1;217,00;205,81;108,50;11,19;Hayır;Mağaza;MUS-0205
2026-03-25;AKS-005;Aksesuar 5;Aksesuar;2;237,00;447,52;213,30;26,48;Hayır;Mağaza;MUS-0269
2026-03-25;AKS-003;Aksesuar 3;Aksesuar;2;335,00;665,20;301,50;4,80;Hayır;Mağaza;MUS-0228
2026-03-25;AYK-005;Ayakkabı 5;Ayakkabı;3;966,00;2735,93;1738,80;162,07;Hayır;Mağaza;MUS-0093
2026-03-25;GIY-002;Giyim Ürünü 2;Giyim;3;157,00;459,84;259,05;11,16;Hayır;Pazaryeri;MUS-0044
2026-03-25;AKS-005;Aksesuar 5;Aksesuar;2;257,00;476,75;231,30;37,25;Hayır;Web;MUS-0341
2026-03-25;AYK-004;Ayakkabı 4;Ayakkabı;1;750,00;694,01;450,00;55,99;Hayır;Mağaza;MUS-0193
2026-03-25;ELK-004;Elektronik 4;Elektronik;3;3451,00;9701,37;8282,40;651,63;Hayır;Mağaza;MUS-0271
2026-03-25;AYK-003;Ayakkabı 3;Ayakkabı;2;696,00;1357,04;835,20;34,96;Hayır;Mağaza;MUS-0014
2026-03-25;AKS-004;Aksesuar 4;Aksesuar;3;108,00;303,03;145,80;20,97;Hayır;Pazaryeri;MUS-0339
2026-03-25;AKS-005;Aksesuar 5;Aksesuar;2;208,00;385,62;187,20;30,38;Hayır;Pazaryeri;MUS-0097
2026-03-25;EVT-005;Ev Tekstili 5;Ev Tekstili;3;871,00;2506,98;1306,50;106,02;Hayır;Web;MUS-0105
2026-03-25;GIY-001;Giyim Ürünü 1;Giyim;1;275,00;254,95;151,25;20,05;Hayır;Pazaryeri;MUS-0290
2026-03-26;AKS-001;Aksesuar 1;Aksesuar;2;80,00;150,69;72,00;9,31;Hayır;Mağaza;MUS-0250
2026-03-26;EVT-003;Ev Tekstili 3;Ev Tekstili;1;223,00;216,29;111,50;6,71;Hayır;Pazaryeri;MUS-0001
2026-03-26;AKS-002;Aksesuar 2;Aksesuar;2;208,00;407,65;187,20;8,35;Hayır;Web;MUS-0292
2026-03-26;AYK-004;Ayakkabı 4;Ayakkabı;2;900,00;1750,70;1080,00;49,30;Hayır;Pazaryeri;MUS-0179
2026-03-26;AKS-002;Aksesuar 2;Aksesuar;2;221,00;416,21;198,90;25,79;Hayır;Mağaza;MUS-0122
2026-03-26;GIY-002;Giyim Ürünü 2;Giyim;1;563,00;538,32;309,65;24,68;Hayır;Pazaryeri;MUS-0187
2026-03-26;AKS-001;Aksesuar 1;Aksesuar;2;204,00;385,66;183,60;22,34;Hayır;Mağaza;MUS-0293
2026-03-26;AKS-002;Aksesuar 2;Aksesuar;2;163,00;321,67;146,70;4,33;Hayır;Mağaza;MUS-0092
2026-03-26;ELK-004;Elektronik 4;Elektronik;2;3178,00;6231,12;5084,80;124,88;Hayır;Mağaza;MUS-0083
2026-03-26;GIY-003;Giyim Ürünü 3;Giyim;3;582,00;1614,40;960,30;131,60;Hayır;Mağaza;MUS-0103
2026-03-26;GIY-001;Giyim Ürünü 1;Giyim;1;181,00;174,32;99,55;6,68;Hayır;Pazaryeri;MUS-0322
2026-03-26;AYK-001;Ayakkabı 1;Ayakkabı;3;1344,00;3980,99;2419,20;51,01;Hayır;Pazaryeri;MUS-0294
2026-03-26;ELK-004;Elektronik 4;Elektronik;1;2466,00;2271,26;1972,80;194,74;Hayır;Web;MUS-0058
2026-03-26;AKS-003;Aksesuar 3;Aksesuar;2;326,00;624,30;293,40;27,70;Hayır;Web;MUS-0100
2026-03-26;EVT-004;Ev Tekstili 4;Ev Tekstili;3;548,00;1517,24;822,00;126,76;Hayır;Mağaza;MUS-0248
2026-03-26;AKS-003;Aksesuar 3;Aksesuar;1;212,00;211,64;95,40;0,36;Hayır;Pazaryeri;MUS-0133
2026-03-26;GIY-005;Giyim Ürünü 5;Giyim;1;350,00;340,10;192,50;9,90;Hayır;Pazaryeri;MUS-0272
2026-03-26;GIY-005;Giyim Ürünü 5;Giyim;3;649,00;1927,11;1070,85;19,89;Hayır;Pazaryeri;MUS-0088
2026-03-26;AYK-003;Ayakkabı 3;Ayakkabı;3;1226,00;3585,83;2206,80;92,17;Hayır;Web;MUS-0246
2026-03-26;ELK-002;Elektronik 2;Elektronik;1;5409,00;5079,92;4327,20;329,08;Hayır;Pazaryeri;MUS-0181
2026-03-26;GIY-001;Giyim Ürünü 1;Giyim;2;377,00;724,43;414,70;29,57;Hayır;Web;MUS-0033
2026-03-27;GIY-004;Giyim Ürünü 4;Giyim;3;625,00;1761,53;1031,25;113,47;Hayır;Pazaryeri;MUS-0167
2026-03-27;EVT-005;Ev Tekstili 5;Ev Tekstili;2;147,00;280,68;147,00;13,32;Hayır;Mağaza;MUS-0220
2026-03-27;AKS-003;Aksesuar 3;Aksesuar;1;196,00;186,77;88,20;9,23;Hayır;Mağaza;MUS-0288
2026-03-27;ELK-002;Elektronik 2;Elektronik;2;4249,00;8467,37;6798,40;30,63;Hayır;Mağaza;MUS-0219
2026-03-27;AKS-002;Aksesuar 2;Aksesuar;1;55,00;51,93;24,75;3,07;Hayır;Pazaryeri;MUS-0247
2026-03-27;AKS-001;Aksesuar 1;Aksesuar;1;165,00;152,47;74,25;12,53;Hayır;Web;MUS-0074
2026-03-27;EVT-005;Ev Tekstili 5;Ev Tekstili;1;148,00;147,43;74,00;0,57;Hayır;Pazaryeri;MUS-0019
2026-03-27;AYK-002;Ayakkabı 2;Ayakkabı;2;376,00;694,71;451,20;57,29;Hayır;Web;MUS-0168
2026-03-27;ELK-002;Elektronik 2;Elektronik;1;3287,00;3033,46;2629,60;253,54;Hayır;Pazaryeri;MUS-0153
2026-03-27;GIY-005;Giyim Ürünü 5;Giyim;1;688,00;643,08;378,40;44,92;Hayır;Mağaza;MUS-0125
2026-03-27;GIY-001;Giyim Ürünü 1;Giyim;1;152,00;142,37;83,60;9,63;Hayır;Mağaza;MUS-0118
2026-03-27;AKS-005;Aksesuar 5;Aksesuar;1;64,00;59,06;28,80;4,94;Hayır;Mağaza;MUS-0103
2026-03-27;AYK-002;Ayakkabı 2;Ayakkabı;3;524,00;1552,00;943,20;20,00;Hayır;Web;MUS-0089
2026-03-27;EVT-004;Ev Tekstili 4;Ev Tekstili;2;161,00;296,95;161,00;25,05;Hayır;Mağaza;MUS-0054
2026-03-27;GIY-005;Giyim Ürünü 5;Giyim;1;586,00;563,70;322,30;22,30;Hayır;Mağaza;MUS-0065
2026-03-27;AKS-004;Aksesuar 4;Aksesuar;2;146,00;277,49;131,40;14,51;Hayır;Pazaryeri;MUS-0302
2026-03-27;ELK-001;Elektronik 1;Elektronik;3;2541,00;7204,74;6098,40;418,26;Hayır;Pazaryeri;MUS-0131
2026-03-27;AKS-004;Aksesuar 4;Aksesuar;2;173,00;341,32;155,70;4,68;Hayır;Web;MUS-0301
2026-03-27;AKS-002;Aksesuar 2;Aksesuar;2;256,00;491,39;230,40;20,61;Hayır;Web;MUS-0102
2026-03-27;AYK-005;Ayakkabı 5;Ayakkabı;3;628,00;1778,82;1130,40;105,18;Hayır;Mağaza;MUS-0187
2026-03-27;GIY-002;Giyim Ürünü 2;Giyim;1;505,00;488,49;277,75;16,51;Hayır;Pazaryeri;MUS-0097
2026-03-27;GIY-002;Giyim Ürünü 2;Giyim;2;219,00;405,32;240,90;32,68;Hayır;Mağaza;MUS-0145
2026-03-27;GIY-002;Giyim Ürünü 2;Giyim;3;622,00;1862,84;1026,30;3,16;Hayır;Web;MUS-0049
2026-03-28;AKS-004;Aksesuar 4;Aksesuar;1;311,00;308,80;139,95;2,20;Hayır;Pazaryeri;MUS-0285
2026-03-28;GIY-001;Giyim Ürünü 1;Giyim;1;669,00;625,90;367,95;43,10;Hayır;Mağaza;MUS-0305
2026-03-28;GIY-003;Giyim Ürünü 3;Giyim;1;173,00;169,14;95,15;3,86;Hayır;Mağaza;MUS-0180
2026-03-28;GIY-002;Giyim Ürünü 2;Giyim;2;636,00;1182,83;699,60;89,17;Hayır;Mağaza;MUS-0224
2026-03-28;GIY-003;Giyim Ürünü 3;Giyim;1;411,00;405,20;226,05;5,80;Hayır;Mağaza;MUS-0278
2026-03-28;GIY-003;Giyim Ürünü 3;Giyim;2;312,00;579,69;343,20;44,31;Hayır;Web;MUS-0276
2026-03-28;GIY-005;Giyim Ürünü 5;Giyim;1;477,00;461,50;262,35;15,50;Hayır;Mağaza;MUS-0104
2026-03-28;AKS-004;Aksesuar 4;Aksesuar;1;265,00;254,18;119,25;10,82;Hayır;Mağaza;MUS-0212
2026-03-28;GIY-003;Giyim Ürünü 3;Giyim;3;180,00;527,93;297,00;12,07;Hayır;Pazaryeri;MUS-0079
2026-03-28;GIY-003;Giyim Ürünü 3;Giyim;1;608,00;581,47;334,40;26,53;Hayır;Web;MUS-0330
2026-03-28;AYK-002;Ayakkabı 2;Ayakkabı;2;1235,00;2282,42;1482,00;187,58;Hayır;Web;MUS-0108
2026-03-28;ELK-001;Elektronik 1;Elektronik;1;4177,00;4171,96;3341,60;5,04;Hayır;Mağaza;MUS-0108
2026-03-28;AKS-005;Aksesuar 5;Aksesuar;2;51,00;96,19;45,90;5,81;Hayır;Pazaryeri;MUS-0046
2026-03-28;EVT-003;Ev Tekstili 3;Ev Tekstili;1;434,00;418,18;217,00;15,82;Hayır;Mağaza;MUS-0243
2026-03-28;AYK-001;Ayakkabı 1;Ayakkabı;3;1371,00;3925,55;2467,80;187,45;Hayır;Mağaza;MUS-0296
2026-03-28;GIY-004;Giyim Ürünü 4;Giyim;1;480,00;459,01;264,00;20,99;Hayır;Pazaryeri;MUS-0199
2026-03-28;ELK-002;Elektronik 2;Elektronik;2;5501,00;10435,17;8801,60;566,83;Hayır;Web;MUS-0335
2026-03-28;GIY-005;Giyim Ürünü 5;Giyim;2;697,00;1337,02;766,70;56,98;Hayır;Mağaza;MUS-0042
2026-03-28;EVT-001;Ev Tekstili 1;Ev Tekstili;2;610,00;1158,18;610,00;61,82;Hayır;Pazaryeri;MUS-0331
2026-03-28;AYK-004;Ayakkabı 4;Ayakkabı;2;927,00;1796,75;1112,40;57,25;Hayır;Pazaryeri;MUS-0164
2026-03-29;GIY-001;Giyim Ürünü 1;Giyim;3;242,00;719,12;399,30;6,88;Hayır;Mağaza;MUS-0067
2026-03-29;ELK-005;Elektronik 5;Elektronik;1;5564,00;5473,25;4451,20;90,75;Hayır;Mağaza;MUS-0318
2026-03-29;AKS-001;Aksesuar 1;Aksesuar;1;341,00;337,43;153,45;3,57;Hayır;Pazaryeri;MUS-0105
2026-03-29;ELK-003;Elektronik 3;Elektronik;2;4168,00;8312,88;6668,80;23,12;Hayır;Mağaza;MUS-0107
2026-03-29;GIY-001;Giyim Ürünü 1;Giyim;2;368,00;693,68;404,80;42,32;Hayır;Mağaza;MUS-0145
2026-03-29;AKS-004;Aksesuar 4;Aksesuar;1;233,00;214,98;104,85;18,02;Hayır;Pazaryeri;MUS-0244
2026-03-29;AKS-001;Aksesuar 1;Aksesuar;3;337,00;942,41;454,95;68,59;Hayır;Web;MUS-0180
2026-03-29;AKS-004;Aksesuar 4;Aksesuar;2;113,00;208,32;101,70;17,68;Hayır;Mağaza;MUS-0139
2026-03-29;AYK-001;Ayakkabı 1;Ayakkabı;1;1364,00;1288,06;818,40;75,94;Hayır;Pazaryeri;MUS-0215
2026-03-29;AKS-003;Aksesuar 3;Aksesuar;3;164,00;489,55;221,40;2,45;Hayır;Pazaryeri;MUS-0247
2026-03-29;AKS-001;Aksesuar 1;Aksesuar;2;77,00;143,31;69,30;10,69;Hayır;Mağaza;MUS-0031
2026-03-29;AYK-003;Ayakkabı 3;Ayakkabı;2;379,00;754,49;454,80;3,51;Hayır;Mağaza;MUS-0092
2026-03-29;ELK-005;Elektronik 5;Elektronik;3;2507,00;7128,05;6016,80;392,95;Hayır;Web;MUS-0094
2026-03-29;AKS-004;Aksesuar 4;Aksesuar;3;131,00;374,94;176,85;18,06;Hayır;Pazaryeri;MUS-0091
2026-03-29;ELK-004;Elektronik 4;Elektronik;3;3410,00;9695,58;8184,00;534,42;Hayır;Mağaza;MUS-0198
2026-03-29;GIY-002;Giyim Ürünü 2;Giyim;2;527,00;1009,66;579,70;44,34;Hayır;Mağaza;MUS-0035
2026-03-29;GIY-004;Giyim Ürünü 4;Giyim;3;233,00;655,30;384,45;43,70;Hayır;Mağaza;MUS-0250
2026-03-29;EVT-004;Ev Tekstili 4;Ev Tekstili;1;125,00;117,78;62,50;7,22;Hayır;Web;MUS-0032
2026-03-30;GIY-004;Giyim Ürünü 4;Giyim;2;576,00;1123,42;633,60;28,58;Hayır;Pazaryeri;MUS-0132
2026-03-30;AKS-002;Aksesuar 2;Aksesuar;1;248,00;243,77;111,60;4,23;Hayır;Pazaryeri;MUS-0250
2026-03-30;ELK-002;Elektronik 2;Elektronik;3;4093,00;11666,50;9823,20;612,50;Hayır;Web;MUS-0010
2026-03-30;ELK-004;Elektronik 4;Elektronik;2;1542,00;2878,65;2467,20;205,35;Hayır;Mağaza;MUS-0097
2026-03-30;GIY-005;Giyim Ürünü 5;Giyim;3;358,00;1070,90;590,70;3,10;Hayır;Web;MUS-0194
2026-03-30;EVT-003;Ev Tekstili 3;Ev Tekstili;2;282,00;555,41;282,00;8,59;Hayır;Web;MUS-0086
2026-03-30;AYK-002;Ayakkabı 2;Ayakkabı;1;666,00;657,91;399,60;8,09;Hayır;Mağaza;MUS-0236
2026-03-30;GIY-005;Giyim Ürünü 5;Giyim;1;662,00;643,78;364,10;18,22;Hayır;Mağaza;MUS-0198
2026-03-30;GIY-001;Giyim Ürünü 1;Giyim;1;390,00;372,37;214,50;17,63;Hayır;Pazaryeri;MUS-0236
2026-03-30;ELK-005;Elektronik 5;Elektronik;2;1120,00;2147,55;1792,00;92,45;Hayır;Web;MUS-0159
2026-03-30;AKS-004;Aksesuar 4;Aksesuar;3;330,00;973,09;445,50;16,91;Hayır;Web;MUS-0146
2026-03-30;ELK-003;Elektronik 3;Elektronik;1;2474,00;2284,82;1979,20;189,18;Hayır;Mağaza;MUS-0001
2026-03-30;AKS-002;Aksesuar 2;Aksesuar;1;79,00;77,44;35,55;1,56;Hayır;Mağaza;MUS-0187
2026-03-30;EVT-002;Ev Tekstili 2;Ev Tekstili;1;400,00;370,82;200,00;29,18;Hayır;Pazaryeri;MUS-0021
2026-03-30;EVT-004;Ev Tekstili 4;Ev Tekstili;2;628,00;1188,17;628,00;67,83;Hayır;Mağaza;MUS-0092
2026-03-30;ELK-001;Elektronik 1;Elektronik;3;3399,00;9602,10;8157,60;594,90;Hayır;Mağaza;MUS-0162
2026-03-30;AYK-002;Ayakkabı 2;Ayakkabı;3;509,00;1463,86;916,20;63,14;Hayır;Pazaryeri;MUS-0065
2026-03-30;AKS-002;Aksesuar 2;Aksesuar;2;116,00;214,04;104,40;17,96;Hayır;Mağaza;MUS-0184
2026-03-30;AKS-004;Aksesuar 4;Aksesuar;3;278,00;825,94;375,30;8,06;Hayır;Pazaryeri;MUS-0146
2026-03-30;GIY-002;Giyim Ürünü 2;Giyim;1;270,00;260,34;148,50;9,66;Hayır;Mağaza;MUS-0215
2026-03-30;AYK-002;Ayakkabı 2;Ayakkabı;3;355,00;980,04;639,00;84,96;Hayır;Web;MUS-0032
2026-03-30;GIY-002;Giyim Ürünü 2;Giyim;1;353,00;332,54;194,15;20,46;Hayır;Mağaza;MUS-0191
2026-03-30;AKS-002;Aksesuar 2;Aksesuar;3;347,00;1008,58;468,45;32,42;Hayır;Web;MUS-0209
2026-03-30;AYK-004;Ayakkabı 4;Ayakkabı;2;980,00;1873,77;1176,00;86,23;Hayır;Web;MUS-0328
2026-03-31;ELK-001;Elektronik 1;Elektronik;3;5828,00;16889,25;13987,20;594,75;Hayır;Mağaza;MUS-0280
2026-03-31;AYK-002;Ayakkabı 2;Ayakkabı;2;529,00;1021,91;634,80;36,09;Hayır;Pazaryeri;MUS-0113
2026-03-31;EVT-004;Ev Tekstili 4;Ev Tekstili;3;199,00;594,15;298,50;2,85;Hayır;Pazaryeri;MUS-0294
2026-03-31;AKS-004;Aksesuar 4;Aksesuar;3;123,00;357,35;166,05;11,65;Hayır;Web;MUS-0197
2026-03-31;ELK-003;Elektronik 3;Elektronik;1;2043,00;1902,17;1634,40;140,83;Hayır;Web;MUS-0009
2026-03-31;EVT-002;Ev Tekstili 2;Ev Tekstili;2;836,00;1593,28;836,00;78,72;Hayır;Pazaryeri;MUS-0157
2026-03-31;AYK-001;Ayakkabı 1;Ayakkabı;3;960,00;2706,69;1728,00;173,31;Hayır;Web;MUS-0338
2026-03-31;AKS-005;Aksesuar 5;Aksesuar;2;315,00;624,93;283,50;5,07;Hayır;Web;MUS-0306
2026-03-31;GIY-005;Giyim Ürünü 5;Giyim;1;284,00;266,38;156,20;17,62;Hayır;Web;MUS-0148
2026-03-31;ELK-005;Elektronik 5;Elektronik;2;4451,00;8623,57;7121,60;278,43;Hayır;Pazaryeri;MUS-0003
2026-03-31;ELK-002;Elektronik 2;Elektronik;3;2982,00;8921,07;7156,80;24,93;Hayır;Mağaza;MUS-0044
2026-03-31;EVT-004;Ev Tekstili 4;Ev Tekstili;3;460,00;1361,38;690,00;18,62;Hayır;Pazaryeri;MUS-0123
2026-03-31;AKS-005;Aksesuar 5;Aksesuar;2;187,00;349,78;168,30;24,22;Hayır;Mağaza;MUS-0252
2026-03-31;AKS-001;Aksesuar 1;Aksesuar;1;341,00;328,33;153,45;12,67;Hayır;Mağaza;MUS-0285
2026-03-31;AKS-003;Aksesuar 3;Aksesuar;3;340,00;979,69;459,00;40,31;Hayır;Mağaza;MUS-0140
2026-03-31;AYK-002;Ayakkabı 2;Ayakkabı;3;1215,00;3616,16;2187,00;28,84;Hayır;Web;MUS-0081
2026-03-31;EVT-002;Ev Tekstili 2;Ev Tekstili;3;149,00;422,11;223,50;24,89;Hayır;Mağaza;MUS-0152
2026-03-31;AKS-001;Aksesuar 1;Aksesuar;1;253,00;252,24;113,85;0,76;Hayır;Web;MUS-0085
2026-03-31;AKS-004;Aksesuar 4;Aksesuar;2;226,00;430,79;203,40;21,21;Hayır;Pazaryeri;MUS-0031
